file, datetime, full string, float conversion attemptFLIR10000.jpg, 2022:09:23 09:56:18, 223 *
, ['2', '4', '2']FLIR10323.jpg, 2022:09:23 11:17:03, 242 *
, ['2', '4', '2']FLIR10324.jpg, 2022:09:23 11:17:19, 241 F
, ['2', '4', '1']FLIR10325.jpg, 2022:09:23 11:17:33, 238
, ['2', '3', '8']FLIR10326.jpg, 2022:09:23 11:17:49, 238
, ['2', '3', '8']FLIR10327.jpg, 2022:09:23 11:18:03, 237
, ['2', '3', '7']FLIR10328.jpg, 2022:09:23 11:18:19, 236
, ['2', '3', '6']FLIR10329.jpg, 2022:09:23 11:18:34, 235 +
, ['2', '3', '5']FLIR10330.jpg, 2022:09:23 11:18:49, 235 +
, ['2', '3', '5']FLIR10331.jpg, 2022:09:23 11:19:04, 233
, ['2', '3', '3']FLIR10332.jpg, 2022:09:23 11:19:18, 233
, ['2', '3', '3']FLIR10333.jpg, 2022:09:23 11:19:31, 231 7
, ['2', '3', '1', '7']FLIR10334.jpg, 2022:09:23 11:19:49, 233
, ['2', '3', '3']FLIR10335.jpg, 2022:09:23 11:20:09, 234
, ['2', '3', '4']FLIR10336.jpg, 2022:09:23 11:20:19, 234
, ['2', '3', '4']FLIR10337.jpg, 2022:09:23 11:20:34, 234
, ['2', '3', '4']FLIR10338.jpg, 2022:09:23 11:20:48, 235 +
, ['2', '3', '5']FLIR10339.jpg, 2022:09:23 11:21:04, 234
, ['2', '3', '4']FLIR10340.jpg, 2022:09:23 11:21:19, 233
, ['2', '3', '3']FLIR10341.jpg, 2022:09:23 11:21:34, 233
, ['2', '3', '3']FLIR10342.jpg, 2022:09:23 11:21:49, 233
, ['2', '3', '3']FLIR10343.jpg, 2022:09:23 11:22:01, 233
, ['2', '3', '3']FLIR10344.jpg, 2022:09:23 11:22:19, 233
, ['2', '3', '3']FLIR10345.jpg, 2022:09:23 11:22:33, 234
, ['2', '3', '4']FLIR10346.jpg, 2022:09:23 11:22:49, 234
, ['2', '3', '4']FLIR10347.jpg, 2022:09:23 11:23:04, 234
, ['2', '3', '4']FLIR10348.jpg, 2022:09:23 11:23:19, 234
, ['2', '3', '4']FLIR10349.jpg, 2022:09:23 11:23:33, 233
, ['2', '3', '3']FLIR10350.jpg, 2022:09:23 11:23:49, 234
, ['2', '3', '4']FLIR10351.jpg, 2022:09:23 11:24:03, 239
, ['2', '3', '9']FLIR10352.jpg, 2022:09:23 11:24:19, 241 F
, ['2', '4', '1']FLIR10353.jpg, 2022:09:23 11:24:31, 241 F
, ['2', '4', '1']FLIR10354.jpg, 2022:09:23 11:24:49, 241 F
, ['2', '4', '1']FLIR10355.jpg, 2022:09:23 11:25:10, 242 *
, ['2', '4', '2']FLIR10356.jpg, 2022:09:23 11:25:19, 240 +
, ['2', '4', '0']FLIR10357.jpg, 2022:09:23 11:25:34, 238
, ['2', '3', '8']FLIR10358.jpg, 2022:09:23 11:25:48, 238
, ['2', '3', '8']FLIR10359.jpg, 2022:09:23 11:26:03, 236
, ['2', '3', '6']FLIR10360.jpg, 2022:09:23 11:26:21, 236
, ['2', '3', '6']FLIR10361.jpg, 2022:09:23 11:26:34, 236
, ['2', '3', '6']FLIR10362.jpg, 2022:09:23 11:26:49, 238
, ['2', '3', '8']FLIR10363.jpg, 2022:09:23 11:27:01, 239
, ['2', '3', '9']FLIR10364.jpg, 2022:09:23 11:27:19, 239
, ['2', '3', '9']FLIR10365.jpg, 2022:09:23 11:27:33, 237
, ['2', '3', '7']FLIR10366.jpg, 2022:09:23 11:27:49, 235 +
, ['2', '3', '5']FLIR10367.jpg, 2022:09:23 11:28:03, 236
, ['2', '3', '6']FLIR10368.jpg, 2022:09:23 11:28:20, 237
, ['2', '3', '7']FLIR10369.jpg, 2022:09:23 11:28:33, 236
, ['2', '3', '6']FLIR10370.jpg, 2022:09:23 11:28:49, 235 +
, ['2', '3', '5']FLIR10371.jpg, 2022:09:23 11:29:03, 237
, ['2', '3', '7']FLIR10372.jpg, 2022:09:23 11:29:19, 239
, ['2', '3', '9']FLIR10373.jpg, 2022:09:23 11:29:31, 238
, ['2', '3', '8']FLIR10374.jpg, 2022:09:23 11:29:49, 240 +
, ['2', '4', '0']FLIR10375.jpg, 2022:09:23 11:30:09, 241 F
, ['2', '4', '1']FLIR10376.jpg, 2022:09:23 11:30:19, 242 *
, ['2', '4', '2']FLIR10377.jpg, 2022:09:23 11:30:34, 242 *
, ['2', '4', '2']FLIR10378.jpg, 2022:09:23 11:30:49, 242 *
, ['2', '4', '2']FLIR10379.jpg, 2022:09:23 11:31:04, 243 F
, ['2', '4', '3']FLIR10380.jpg, 2022:09:23 11:31:19, 246 F
, ['2', '4', '6']FLIR10381.jpg, 2022:09:23 11:31:34, 247
, ['2', '4', '7']FLIR10382.jpg, 2022:09:23 11:31:49, 248
, ['2', '4', '8']FLIR10383.jpg, 2022:09:23 11:32:05, *251
, ['2', '5', '1']FLIR10384.jpg, 2022:09:23 11:32:19, *254
, ['2', '5', '4']FLIR10385.jpg, 2022:09:23 11:32:33, *255
, ['2', '5', '5']FLIR10386.jpg, 2022:09:23 11:32:49, *257
, ['2', '5', '7']FLIR10387.jpg, 2022:09:23 11:33:05, *258
, ['2', '5', '8']FLIR10388.jpg, 2022:09:23 11:33:19, *260
, ['2', '6', '0']FLIR10389.jpg, 2022:09:23 11:33:33, *264
, ['2', '6', '4']FLIR10390.jpg, 2022:09:23 11:33:49, *267
, ['2', '6', '7']FLIR10391.jpg, 2022:09:23 11:34:03, *267
, ['2', '6', '7']FLIR10392.jpg, 2022:09:23 11:34:19, *269
, ['2', '6', '9']FLIR10393.jpg, 2022:09:23 11:34:31, *270
, ['2', '7', '0']FLIR10394.jpg, 2022:09:23 11:34:49, *271
, ['2', '7', '1']FLIR10395.jpg, 2022:09:23 11:35:09, *273
, ['2', '7', '3']FLIR10396.jpg, 2022:09:23 11:35:18, *278
, ['2', '7', '8']FLIR10397.jpg, 2022:09:23 11:35:34, *276
, ['2', '7', '6']FLIR10398.jpg, 2022:09:23 11:35:49, *275
, ['2', '7', '5']FLIR10399.jpg, 2022:09:23 11:36:05, *275
, ['2', '7', '5']FLIR10400.jpg, 2022:09:23 11:36:19, *269
, ['2', '6', '9']FLIR10401.jpg, 2022:09:23 11:36:34, *272
, ['2', '7', '2']FLIR10402.jpg, 2022:09:23 11:36:49, *268
, ['2', '6', '8']FLIR10403.jpg, 2022:09:23 11:37:05, *270
, ['2', '7', '0']FLIR10404.jpg, 2022:09:23 11:37:19, *267
, ['2', '6', '7']FLIR10405.jpg, 2022:09:23 11:37:33, *269
, ['2', '6', '9']FLIR10406.jpg, 2022:09:23 11:37:49, *267
, ['2', '6', '7']FLIR10407.jpg, 2022:09:23 11:38:03, *266
, ['2', '6', '6']FLIR10408.jpg, 2022:09:23 11:38:19, *265
, ['2', '6', '5']FLIR10409.jpg, 2022:09:23 11:38:34, *265
, ['2', '6', '5']FLIR10410.jpg, 2022:09:23 11:38:49, *263
, ['2', '6', '3']FLIR10411.jpg, 2022:09:23 11:39:04, *258
, ['2', '5', '8']FLIR10412.jpg, 2022:09:23 11:39:18, *256
, ['2', '5', '6']FLIR10413.jpg, 2022:09:23 11:39:34, *255
, ['2', '5', '5']FLIR10414.jpg, 2022:09:23 11:39:49, *282
, ['2', '8', '2']FLIR10415.jpg, 2022:09:23 11:40:10, *280
, ['2', '8', '0']FLIR10416.jpg, 2022:09:23 11:40:19, *282
, ['2', '8', '2']FLIR10417.jpg, 2022:09:23 11:40:33, *280
, ['2', '8', '0']FLIR10418.jpg, 2022:09:23 11:40:49, *280
, ['2', '8', '0']FLIR10419.jpg, 2022:09:23 11:41:03, *278
, ['2', '7', '8']FLIR10420.jpg, 2022:09:23 11:41:19, *276
, ['2', '7', '6']FLIR10421.jpg, 2022:09:23 11:41:34, *278
, ['2', '7', '8']FLIR10422.jpg, 2022:09:23 11:41:49, *276
, ['2', '7', '6']FLIR10423.jpg, 2022:09:23 11:42:04, *277
, ['2', '7', '7']FLIR10424.jpg, 2022:09:23 11:42:19, *273
, ['2', '7', '3']FLIR10425.jpg, 2022:09:23 11:42:33, *265
, ['2', '6', '5']FLIR10426.jpg, 2022:09:23 11:42:49, *258
, ['2', '5', '8']FLIR10427.jpg, 2022:09:23 11:43:03, *252
, ['2', '5', '2']FLIR10428.jpg, 2022:09:23 11:43:19, 248
, ['2', '4', '8']FLIR10429.jpg, 2022:09:23 11:43:33, 246 F
, ['2', '4', '6']FLIR10430.jpg, 2022:09:23 11:43:49, 246 F
, ['2', '4', '6']FLIR10431.jpg, 2022:09:23 11:44:03, 243 F
, ['2', '4', '3']FLIR10432.jpg, 2022:09:23 11:44:19, 238
, ['2', '3', '8']FLIR10433.jpg, 2022:09:23 11:44:32, 237
, ['2', '3', '7']FLIR10434.jpg, 2022:09:23 11:44:49, 234
, ['2', '3', '4']FLIR10435.jpg, 2022:09:23 11:45:10, 229 +
, ['2', '2', '9']FLIR10436.jpg, 2022:09:23 11:45:19, 227
, ['2', '2', '7']FLIR10437.jpg, 2022:09:23 11:45:33, 225 +
, ['2', '2', '5']FLIR10438.jpg, 2022:09:23 11:45:49, 224
, ['2', '2', '4']FLIR10439.jpg, 2022:09:23 11:46:04, 224
, ['2', '2', '4']FLIR10440.jpg, 2022:09:23 11:46:19, 222 +
, ['2', '2', '2']FLIR10441.jpg, 2022:09:23 11:46:34, 222 +
, ['2', '2', '2']FLIR10442.jpg, 2022:09:23 11:46:48, 222 +
, ['2', '2', '2']FLIR10443.jpg, 2022:09:23 11:47:01, 222 +
, ['2', '2', '2']FLIR10444.jpg, 2022:09:23 11:47:18, 223 *
, ['2', '2', '3']FLIR10445.jpg, 2022:09:23 11:47:34, 223 *
, ['2', '2', '3']FLIR10446.jpg, 2022:09:23 11:47:48, 222 +
, ['2', '2', '2']FLIR10447.jpg, 2022:09:23 11:48:04, 223 *
, ['2', '2', '3']FLIR10448.jpg, 2022:09:23 11:48:19, 222 +
, ['2', '2', '2']FLIR10449.jpg, 2022:09:23 11:48:34, 223 *
, ['2', '2', '3']FLIR10450.jpg, 2022:09:23 11:48:49, 223 *
, ['2', '2', '3']FLIR10451.jpg, 2022:09:23 11:49:04, 222 +
, ['2', '2', '2']FLIR10452.jpg, 2022:09:23 11:49:19, 224
, ['2', '2', '4']FLIR10453.jpg, 2022:09:23 11:49:32, 224
, ['2', '2', '4']FLIR10454.jpg, 2022:09:23 11:49:49, 225 +
, ['2', '2', '5']FLIR10455.jpg, 2022:09:23 11:50:10, 226 F
, ['2', '2', '6']FLIR10456.jpg, 2022:09:23 11:50:19, 226 F
, ['2', '2', '6']FLIR10457.jpg, 2022:09:23 11:50:34, 226 F
, ['2', '2', '6']FLIR10458.jpg, 2022:09:23 11:50:49, 227
, ['2', '2', '7']FLIR10459.jpg, 2022:09:23 11:51:03, 229 +
, ['2', '2', '9']FLIR10460.jpg, 2022:09:23 11:51:19, 229 +
, ['2', '2', '9']FLIR10461.jpg, 2022:09:23 11:51:34, 231 7
, ['2', '3', '1', '7']FLIR10462.jpg, 2022:09:23 11:51:49, 231 7
, ['2', '3', '1', '7']FLIR10463.jpg, 2022:09:23 11:52:02, 232 *
, ['2', '3', '2']FLIR10464.jpg, 2022:09:23 11:52:18, 233
, ['2', '3', '3']FLIR10465.jpg, 2022:09:23 11:52:34, 233
, ['2', '3', '3']FLIR10466.jpg, 2022:09:23 11:52:48, 234
, ['2', '3', '4']FLIR10467.jpg, 2022:09:23 11:53:04, 234
, ['2', '3', '4']FLIR10468.jpg, 2022:09:23 11:53:19, 234
, ['2', '3', '4']FLIR10469.jpg, 2022:09:23 11:53:34, 233
, ['2', '3', '3']FLIR10470.jpg, 2022:09:23 11:53:50, 234
, ['2', '3', '4']FLIR10471.jpg, 2022:09:23 11:54:05, 236
, ['2', '3', '6']FLIR10472.jpg, 2022:09:23 11:54:19, 235 +
, ['2', '3', '5']FLIR10473.jpg, 2022:09:23 11:54:31, 235 +
, ['2', '3', '5']FLIR10474.jpg, 2022:09:23 11:54:49, 238
, ['2', '3', '8']FLIR10475.jpg, 2022:09:23 11:55:10, 240 +
, ['2', '4', '0']FLIR10476.jpg, 2022:09:23 11:55:19, 244%
, ['2', '4', '4']FLIR10477.jpg, 2022:09:23 11:55:34, 244%
, ['2', '4', '4']FLIR10478.jpg, 2022:09:23 11:55:51, 245
, ['2', '4', '5']FLIR10479.jpg, 2022:09:23 11:56:04, 246 F
, ['2', '4', '6']FLIR10480.jpg, 2022:09:23 11:56:19, 245
, ['2', '4', '5']FLIR10481.jpg, 2022:09:23 11:56:35, 245
, ['2', '4', '5']FLIR10482.jpg, 2022:09:23 11:56:49, 245
, ['2', '4', '5']FLIR10483.jpg, 2022:09:23 11:57:01, 244%
, ['2', '4', '4']FLIR10484.jpg, 2022:09:23 11:57:18, 243 F
, ['2', '4', '3']FLIR10485.jpg, 2022:09:23 11:57:34, 245
, ['2', '4', '5']FLIR10486.jpg, 2022:09:23 11:57:49, 242 *
, ['2', '4', '2']FLIR10487.jpg, 2022:09:23 11:58:04, 243 F
, ['2', '4', '3']FLIR10488.jpg, 2022:09:23 11:58:18, 243 F
, ['2', '4', '3']FLIR10489.jpg, 2022:09:23 11:58:34, 245
, ['2', '4', '5']FLIR10490.jpg, 2022:09:23 11:58:49, 245
, ['2', '4', '5']FLIR10491.jpg, 2022:09:23 11:59:04, 245
, ['2', '4', '5']FLIR10492.jpg, 2022:09:23 11:59:19, 245
, ['2', '4', '5']FLIR10493.jpg, 2022:09:23 11:59:31, 245
, ['2', '4', '5']FLIR10494.jpg, 2022:09:23 11:59:49, 242 *
, ['2', '4', '2']FLIR10495.jpg, 2022:09:23 12:00:10, 243 F
, ['2', '4', '3']FLIR10496.jpg, 2022:09:23 12:00:19, 247
, ['2', '4', '7']FLIR10497.jpg, 2022:09:23 12:00:33, 248 +
, ['2', '4', '8']FLIR10498.jpg, 2022:09:23 12:00:49, 249 *
, ['2', '4', '9']FLIR10499.jpg, 2022:09:23 12:01:04, *249
, ['2', '4', '9']FLIR10500.jpg, 2022:09:23 12:01:19, 247
, ['2', '4', '7']FLIR10501.jpg, 2022:09:23 12:01:34, 245
, ['2', '4', '5']FLIR10502.jpg, 2022:09:23 12:01:49, 245
, ['2', '4', '5']FLIR10503.jpg, 2022:09:23 12:02:04, *249
, ['2', '4', '9']FLIR10504.jpg, 2022:09:23 12:02:18, *250
, ['2', '5', '0']FLIR10505.jpg, 2022:09:23 12:02:34, 249 *
, ['2', '4', '9']FLIR10506.jpg, 2022:09:23 12:02:49, 245
, ['2', '4', '5']FLIR10507.jpg, 2022:09:23 12:03:04, 246 F
, ['2', '4', '6']FLIR10508.jpg, 2022:09:23 12:03:18, 247
, ['2', '4', '7']FLIR10509.jpg, 2022:09:23 12:03:34, 246 F
, ['2', '4', '6']FLIR10510.jpg, 2022:09:23 12:03:49, 245
, ['2', '4', '5']FLIR10511.jpg, 2022:09:23 12:04:04, 245
, ['2', '4', '5']FLIR10512.jpg, 2022:09:23 12:04:18, 246 F
, ['2', '4', '6']FLIR10513.jpg, 2022:09:23 12:04:34, 247
, ['2', '4', '7']FLIR10514.jpg, 2022:09:23 12:04:49, 245
, ['2', '4', '5']FLIR10515.jpg, 2022:09:23 12:05:09, 242 *
, ['2', '4', '2']FLIR10516.jpg, 2022:09:23 12:05:19, 242 *
, ['2', '4', '2']FLIR10517.jpg, 2022:09:23 12:05:34, 242 *
, ['2', '4', '2']FLIR10518.jpg, 2022:09:23 12:05:49, 242 *
, ['2', '4', '2']FLIR10519.jpg, 2022:09:23 12:06:03, 243 F
, ['2', '4', '3']FLIR10520.jpg, 2022:09:23 12:06:19, 245
, ['2', '4', '5']FLIR10521.jpg, 2022:09:23 12:06:33, 247
, ['2', '4', '7']FLIR10522.jpg, 2022:09:23 12:06:49, 245
, ['2', '4', '5']FLIR10523.jpg, 2022:09:23 12:07:05, 245
, ['2', '4', '5']FLIR10524.jpg, 2022:09:23 12:07:19, 244%
, ['2', '4', '4']FLIR10525.jpg, 2022:09:23 12:07:34, 244%
, ['2', '4', '4']FLIR10526.jpg, 2022:09:23 12:07:49, 245
, ['2', '4', '5']FLIR10527.jpg, 2022:09:23 12:08:04, *251
, ['2', '5', '1']FLIR10528.jpg, 2022:09:23 12:08:18, *253
, ['2', '5', '3']FLIR10529.jpg, 2022:09:23 12:08:34, *254
, ['2', '5', '4']FLIR10530.jpg, 2022:09:23 12:08:49, *255
, ['2', '5', '5']FLIR10531.jpg, 2022:09:23 12:09:04, *257
, ['2', '5', '7']FLIR10532.jpg, 2022:09:23 12:09:19, *255
, ['2', '5', '5']FLIR10533.jpg, 2022:09:23 12:09:32, *253
, ['2', '5', '3']FLIR10534.jpg, 2022:09:23 12:09:49, *252
, ['2', '5', '2']FLIR10535.jpg, 2022:09:23 12:10:10, *250
, ['2', '5', '0']FLIR10536.jpg, 2022:09:23 12:10:19, *250
, ['2', '5', '0']FLIR10537.jpg, 2022:09:23 12:10:34, 248 +
, ['2', '4', '8']FLIR10538.jpg, 2022:09:23 12:10:48, 246 F
, ['2', '4', '6']FLIR10539.jpg, 2022:09:23 12:11:04, 246 F
, ['2', '4', '6']FLIR10540.jpg, 2022:09:23 12:11:19, 246 F
, ['2', '4', '6']FLIR10541.jpg, 2022:09:23 12:11:34, 246 F
, ['2', '4', '6']FLIR10542.jpg, 2022:09:23 12:11:49, 244%
, ['2', '4', '4']FLIR10543.jpg, 2022:09:23 12:12:02, 243 F
, ['2', '4', '3']FLIR10544.jpg, 2022:09:23 12:12:18, 245
, ['2', '4', '5']FLIR10545.jpg, 2022:09:23 12:12:34, 247
, ['2', '4', '7']FLIR10546.jpg, 2022:09:23 12:12:49, 248 +
, ['2', '4', '8']FLIR10547.jpg, 2022:09:23 12:13:04, 248 +
, ['2', '4', '8']FLIR10548.jpg, 2022:09:23 12:13:19, 247
, ['2', '4', '7']FLIR10549.jpg, 2022:09:23 12:13:34, *255
, ['2', '5', '5']FLIR10550.jpg, 2022:09:23 12:13:49, *261
, ['2', '6', '1']FLIR10551.jpg, 2022:09:23 12:14:04, 256 *
, ['2', '5', '6']FLIR10552.jpg, 2022:09:23 12:14:19, *252
, ['2', '5', '2']FLIR10553.jpg, 2022:09:23 12:14:31, *252
, ['2', '5', '2']FLIR10554.jpg, 2022:09:23 12:14:49, *252
, ['2', '5', '2']FLIR10555.jpg, 2022:09:23 12:15:11, *252
, ['2', '5', '2']FLIR10556.jpg, 2022:09:23 12:15:19, *249
, ['2', '4', '9']FLIR10557.jpg, 2022:09:23 12:15:33, 245
, ['2', '4', '5']FLIR10558.jpg, 2022:09:23 12:15:49, 244%
, ['2', '4', '4']FLIR10559.jpg, 2022:09:23 12:16:04, 247
, ['2', '4', '7']FLIR10560.jpg, 2022:09:23 12:16:19, 247
, ['2', '4', '7']FLIR10561.jpg, 2022:09:23 12:16:33, 247
, ['2', '4', '7']FLIR10562.jpg, 2022:09:23 12:16:49, 247
, ['2', '4', '7']FLIR10563.jpg, 2022:09:23 12:17:04, 246 F
, ['2', '4', '6']FLIR10564.jpg, 2022:09:23 12:17:19, 246 F
, ['2', '4', '6']FLIR10565.jpg, 2022:09:23 12:17:34, 245
, ['2', '4', '5']FLIR10566.jpg, 2022:09:23 12:17:50, 243 F
, ['2', '4', '3']FLIR10567.jpg, 2022:09:23 12:18:04, 246 F
, ['2', '4', '6']FLIR10568.jpg, 2022:09:23 12:18:19, 245
, ['2', '4', '5']FLIR10569.jpg, 2022:09:23 12:18:34, 240 +
, ['2', '4', '0']FLIR10570.jpg, 2022:09:23 12:18:50, 242 *
, ['2', '4', '2']FLIR10571.jpg, 2022:09:23 12:19:03, 241 F
, ['2', '4', '1']FLIR10572.jpg, 2022:09:23 12:19:19, 231 7
, ['2', '3', '1', '7']FLIR10573.jpg, 2022:09:23 12:19:32, 227
, ['2', '2', '7']FLIR10574.jpg, 2022:09:23 12:19:49, 229 +
, ['2', '2', '9']FLIR10575.jpg, 2022:09:23 12:20:11, 228 +
, ['2', '2', '8']FLIR10576.jpg, 2022:09:23 12:20:19, 229 +
, ['2', '2', '9']FLIR10577.jpg, 2022:09:23 12:20:36, 231 7
, ['2', '3', '1', '7']FLIR10578.jpg, 2022:09:23 12:20:49, 236
, ['2', '3', '6']FLIR10579.jpg, 2022:09:23 12:21:04, 234
, ['2', '3', '4']FLIR10580.jpg, 2022:09:23 12:21:19, 236
, ['2', '3', '6']FLIR10581.jpg, 2022:09:23 12:21:34, 243 F
, ['2', '4', '3']FLIR10582.jpg, 2022:09:23 12:21:51, 245
, ['2', '4', '5']FLIR10583.jpg, 2022:09:23 12:22:02, 237
, ['2', '3', '7']FLIR10584.jpg, 2022:09:23 12:22:19, 234
, ['2', '3', '4']FLIR10585.jpg, 2022:09:23 12:22:36, 232 *
, ['2', '3', '2']FLIR10586.jpg, 2022:09:23 12:22:49, 236
, ['2', '3', '6']FLIR10587.jpg, 2022:09:23 12:23:04, 234
, ['2', '3', '4']FLIR10588.jpg, 2022:09:23 12:23:19, 236
, ['2', '3', '6']FLIR10589.jpg, 2022:09:23 12:23:35, 236
, ['2', '3', '6']FLIR10590.jpg, 2022:09:23 12:23:49, 234
, ['2', '3', '4']FLIR10591.jpg, 2022:09:23 12:24:04, 232 *
, ['2', '3', '2']FLIR10592.jpg, 2022:09:23 12:24:19, 227
, ['2', '2', '7']FLIR10593.jpg, 2022:09:23 12:24:32, 225 +
, ['2', '2', '5']FLIR10594.jpg, 2022:09:23 12:24:49, 224
, ['2', '2', '4']FLIR10595.jpg, 2022:09:23 12:25:10, 226 F
, ['2', '2', '6']FLIR10596.jpg, 2022:09:23 12:25:19, 224
, ['2', '2', '4']FLIR10597.jpg, 2022:09:23 12:25:35, 225 +
, ['2', '2', '5']FLIR10598.jpg, 2022:09:23 12:25:49, 229 +
, ['2', '2', '9']FLIR10599.jpg, 2022:09:23 12:26:04, 228 +
, ['2', '2', '8']FLIR10600.jpg, 2022:09:23 12:26:19, 229 +
, ['2', '2', '9']FLIR10601.jpg, 2022:09:23 12:26:35, 231 7
, ['2', '3', '1', '7']FLIR10602.jpg, 2022:09:23 12:26:49, 228 +
, ['2', '2', '8']FLIR10603.jpg, 2022:09:23 12:27:04, 225 +
, ['2', '2', '5']FLIR10604.jpg, 2022:09:23 12:27:19, 222 +
, ['2', '2', '2']FLIR10605.jpg, 2022:09:23 12:27:35, 225 +
, ['2', '2', '5']FLIR10606.jpg, 2022:09:23 12:27:49, 229 +
, ['2', '2', '9']FLIR10607.jpg, 2022:09:23 12:28:04, 229 +
, ['2', '2', '9']FLIR10608.jpg, 2022:09:23 12:28:19, 230 *
, ['2', '3', '0']FLIR10609.jpg, 2022:09:23 12:28:35, 233
, ['2', '3', '3']FLIR10610.jpg, 2022:09:23 12:28:49, 234
, ['2', '3', '4']FLIR10611.jpg, 2022:09:23 12:29:03, 235 +
, ['2', '3', '5']FLIR10612.jpg, 2022:09:23 12:29:19, 229 +
, ['2', '2', '9']FLIR10613.jpg, 2022:09:23 12:29:34, 227
, ['2', '2', '7']FLIR10614.jpg, 2022:09:23 12:29:49, 227
, ['2', '2', '7']FLIR10615.jpg, 2022:09:23 12:30:11, 228 +
, ['2', '2', '8']FLIR10616.jpg, 2022:09:23 12:30:19, 229 +
, ['2', '2', '9']FLIR10617.jpg, 2022:09:23 12:30:35, 232 *
, ['2', '3', '2']FLIR10618.jpg, 2022:09:23 12:30:49, 234
, ['2', '3', '4']FLIR10619.jpg, 2022:09:23 12:31:04, 233
, ['2', '3', '3']FLIR10620.jpg, 2022:09:23 12:31:19, 236
, ['2', '3', '6']FLIR10621.jpg, 2022:09:23 12:31:35, 237
, ['2', '3', '7']FLIR10622.jpg, 2022:09:23 12:31:49, 239
, ['2', '3', '9']FLIR10623.jpg, 2022:09:23 12:32:04, 241 F
, ['2', '4', '1']FLIR10624.jpg, 2022:09:23 12:32:19, 240 +
, ['2', '4', '0']FLIR10625.jpg, 2022:09:23 12:32:34, 240 +
, ['2', '4', '0']FLIR10626.jpg, 2022:09:23 12:32:49, 242 *
, ['2', '4', '2']FLIR10627.jpg, 2022:09:23 12:33:04, 242 *
, ['2', '4', '2']FLIR10628.jpg, 2022:09:23 12:33:19, 243 F
, ['2', '4', '3']FLIR10629.jpg, 2022:09:23 12:33:34, 243 F
, ['2', '4', '3']FLIR10630.jpg, 2022:09:23 12:33:49, 242 *
, ['2', '4', '2']FLIR10631.jpg, 2022:09:23 12:34:04, 244%
, ['2', '4', '4']FLIR10632.jpg, 2022:09:23 12:34:19, 244%
, ['2', '4', '4']FLIR10633.jpg, 2022:09:23 12:34:32, 242 *
, ['2', '4', '2']FLIR10634.jpg, 2022:09:23 12:34:48, 243 F
, ['2', '4', '3']FLIR10635.jpg, 2022:09:23 12:35:10, 242 *
, ['2', '4', '2']FLIR10636.jpg, 2022:09:23 12:35:19, 242 *
, ['2', '4', '2']FLIR10637.jpg, 2022:09:23 12:35:34, 240 +
, ['2', '4', '0']FLIR10638.jpg, 2022:09:23 12:35:49, 242 *
, ['2', '4', '2']FLIR10639.jpg, 2022:09:23 12:36:03, 240 +
, ['2', '4', '0']FLIR10640.jpg, 2022:09:23 12:36:19, 242 *
, ['2', '4', '2']FLIR10641.jpg, 2022:09:23 12:36:34, 242 *
, ['2', '4', '2']FLIR10642.jpg, 2022:09:23 12:36:49, 241 F
, ['2', '4', '1']FLIR10643.jpg, 2022:09:23 12:37:02, 241 F
, ['2', '4', '1']FLIR10644.jpg, 2022:09:23 12:37:19, 240 +
, ['2', '4', '0']FLIR10645.jpg, 2022:09:23 12:37:34, 242 *
, ['2', '4', '2']FLIR10646.jpg, 2022:09:23 12:37:49, 242 *
, ['2', '4', '2']FLIR10647.jpg, 2022:09:23 12:38:04, 243 F
, ['2', '4', '3']FLIR10648.jpg, 2022:09:23 12:38:19, 240 +
, ['2', '4', '0']FLIR10649.jpg, 2022:09:23 12:38:34, 241 F
, ['2', '4', '1']FLIR10650.jpg, 2022:09:23 12:38:49, 234
, ['2', '3', '4']FLIR10651.jpg, 2022:09:23 12:39:04, 236
